mother	mother_year	mother_type	mother_date	mother_above_below	father	father_year	father_type	father_date	father_above_below	offspring_sample_id	offspring_year	offspring_type	offspring_date	assn_type	parent_type	geno_sex	offspring_sex
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_415	2015	reintro_above	2015-08-18	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_417	2015	reintro_above	2015-08-18	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_419	2015	reintro_above	2015-08-18	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_423	2015	reintro_above	2015-08-18	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_431	2015	reintro_above	2015-08-18	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_432	2015	reintro_above	2015-08-18	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_436	2015	reintro_above	2015-08-18	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_437	2015	reintro_above	2015-08-18	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_440	2015	reintro_above	2015-08-18	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_441	2015	reintro_above	2015-08-18	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_442	2015	reintro_above	2015-08-18	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_443	2015	reintro_above	2015-08-18	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_446	2015	reintro_above	2015-08-18	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_449	2015	reintro_above	2015-08-24	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_450	2015	reintro_above	2015-08-24	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_451	2015	reintro_above	2015-08-24	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_452	2015	reintro_above	2015-08-24	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_453	2015	reintro_above	2015-08-24	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_454	2015	reintro_above	2015-08-24	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_455	2015	reintro_above	2015-08-24	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_456	2015	reintro_above	2015-08-24	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_480	2015	reintro_above	2015-08-26	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_482	2015	reintro_above	2015-08-26	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_493	2015	reintro_above	2015-08-31	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_495	2015	reintro_above	2015-08-31	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_497	2015	reintro_above	2015-08-31	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_506	2015	reintro_above	2015-08-31	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_507	2015	reintro_above	2015-08-31	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_510	2015	reintro_above	2015-08-31	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_513	2015	reintro_above	2015-08-31	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_516	2015	reintro_above	2015-08-31	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_520	2015	reintro_above	2015-08-31	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_525	2015	reintro_above	2015-08-31	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_530	2015	reintro_above	2015-08-31	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_532	2015	reintro_above	2015-08-31	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_533	2015	reintro_above	2015-08-31	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_534	2015	reintro_above	2015-08-31	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_541	2015	reintro_above	2015-08-31	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_546	2015	reintro_above	2015-08-31	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_553	2015	reintro_above	2015-09-02	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_554	2015	reintro_above	2015-09-02	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_556	2015	reintro_above	2015-09-02	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_563	2015	reintro_above	2015-09-02	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_566	2015	reintro_above	2015-09-02	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_568	2015	reintro_above	2015-09-02	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_570	2015	reintro_above	2015-09-02	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_572	2015	reintro_above	2015-09-07	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_576	2015	reintro_above	2015-09-07	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_577	2015	reintro_above	2015-09-07	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_586	2015	reintro_above	2015-09-07	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_588	2015	reintro_above	2015-09-07	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_592	2015	reintro_above	2015-09-07	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_600	2015	reintro_above	2015-09-11	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_602	2015	reintro_above	2015-09-11	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_603	2015	reintro_above	2015-09-11	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_616	2015	reintro_above	2015-09-11	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_617	2015	reintro_above	2015-09-14	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_624	2015	reintro_above	2015-09-14	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_631	2015	reintro_above	2015-09-14	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_658	2015	reintro_above	2015-09-29	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_664	2015	reintro_above	2015-09-29	none	NA	F	F
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_099	2015	reintro_above	2015-06-12	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_100	2015	reintro_above	2015-06-12	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_101	2015	reintro_above	2015-06-12	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_105	2015	reintro_above	2015-06-12	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_107	2015	reintro_above	2015-06-12	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_111	2015	reintro_above	2015-06-12	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_118	2015	reintro_above	2015-06-12	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_120	2015	reintro_above	2015-06-12	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_121	2015	reintro_above	2015-06-12	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_122	2015	reintro_above	2015-06-12	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_123	2015	reintro_above	2015-06-12	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_126	2015	reintro_above	2015-06-12	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_155	2015	reintro_above	2015-06-23	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_157	2015	reintro_above	2015-06-23	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_160	2015	reintro_above	2015-06-23	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_161	2015	reintro_above	2015-06-23	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_164	2015	reintro_above	2015-06-23	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_166	2015	reintro_above	2015-06-23	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_169	2015	reintro_above	2015-06-23	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_173	2015	reintro_above	2015-06-23	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_241	2015	reintro_above	2015-07-07	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_244	2015	reintro_above	2015-07-07	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_245	2015	reintro_above	2015-07-07	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_246	2015	reintro_above	2015-07-07	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_247	2015	reintro_above	2015-07-07	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_252	2015	reintro_above	2015-07-07	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_253	2015	reintro_above	2015-07-07	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_254	2015	reintro_above	2015-07-07	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_256	2015	reintro_above	2015-07-07	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_258	2015	reintro_above	2015-07-07	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_261	2015	reintro_above	2015-07-07	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_262	2015	reintro_above	2015-07-07	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_266	2015	reintro_above	2015-07-07	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_268	2015	reintro_above	2015-07-07	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_271	2015	reintro_above	2015-07-07	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_272	2015	reintro_above	2015-07-07	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_277	2015	reintro_above	2015-07-20	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_280	2015	reintro_above	2015-07-20	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_285	2015	reintro_above	2015-07-20	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_286	2015	reintro_above	2015-07-20	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_287	2015	reintro_above	2015-07-20	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_289	2015	reintro_above	2015-07-20	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_291	2015	reintro_above	2015-07-20	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_299	2015	reintro_above	2015-07-20	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_300	2015	reintro_above	2015-07-20	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_301	2015	reintro_above	2015-07-20	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_303	2015	reintro_above	2015-07-20	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_305	2015	reintro_above	2015-07-20	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_307	2015	reintro_above	2015-07-20	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_308	2015	reintro_above	2015-07-30	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_309	2015	reintro_above	2015-07-30	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_310	2015	reintro_above	2015-07-30	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_312	2015	reintro_above	2015-07-30	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_339	2015	reintro_above	2015-07-30	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_340	2015	reintro_above	2015-07-30	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_342	2015	reintro_above	2015-07-30	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_344	2015	reintro_above	2015-07-30	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_346	2015	reintro_above	2015-07-30	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_347	2015	reintro_above	2015-07-30	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_349	2015	reintro_above	2015-07-30	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_351	2015	reintro_above	2015-07-30	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_352	2015	reintro_above	2015-07-30	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_353	2015	reintro_above	2015-07-30	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_354	2015	reintro_above	2015-07-30	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_358	2015	reintro_above	2015-08-03	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_359	2015	reintro_above	2015-08-03	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_361	2015	reintro_above	2015-08-03	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_365	2015	reintro_above	2015-08-03	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_366	2015	reintro_above	2015-08-03	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_367	2015	reintro_above	2015-08-03	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_368	2015	reintro_above	2015-08-03	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_369	2015	reintro_above	2015-08-03	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_371	2015	reintro_above	2015-08-03	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_372	2015	reintro_above	2015-08-03	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_374	2015	reintro_above	2015-08-03	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_375	2015	reintro_above	2015-08-03	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_378	2015	reintro_above	2015-08-03	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_383	2015	reintro_above	2015-08-03	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_385	2015	reintro_above	2015-08-03	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_388	2015	reintro_above	2015-08-11	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_389	2015	reintro_above	2015-08-11	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_391	2015	reintro_above	2015-08-11	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_392	2015	reintro_above	2015-08-11	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_393	2015	reintro_above	2015-08-11	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_394	2015	reintro_above	2015-08-11	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_395	2015	reintro_above	2015-08-11	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_397	2015	reintro_above	2015-08-11	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_398	2015	reintro_above	2015-08-11	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_399	2015	reintro_above	2015-08-11	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_400	2015	reintro_above	2015-08-11	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_401	2015	reintro_above	2015-08-11	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_402	2015	reintro_above	2015-08-11	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_403	2015	reintro_above	2015-08-11	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_405	2015	reintro_above	2015-08-11	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_406	2015	reintro_above	2015-08-11	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_408	2015	reintro_above	2015-08-11	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_409	2015	reintro_above	2015-08-11	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_412	2015	reintro_above	2015-08-11	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_416	2015	reintro_above	2015-08-18	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_418	2015	reintro_above	2015-08-18	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_420	2015	reintro_above	2015-08-18	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_421	2015	reintro_above	2015-08-18	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_422	2015	reintro_above	2015-08-18	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_424	2015	reintro_above	2015-08-18	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_425	2015	reintro_above	2015-08-18	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_426	2015	reintro_above	2015-08-18	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_427	2015	reintro_above	2015-08-18	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_428	2015	reintro_above	2015-08-18	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_429	2015	reintro_above	2015-08-18	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_430	2015	reintro_above	2015-08-18	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_434	2015	reintro_above	2015-08-18	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_438	2015	reintro_above	2015-08-18	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_439	2015	reintro_above	2015-08-18	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_444	2015	reintro_above	2015-08-18	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_445	2015	reintro_above	2015-08-18	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_447	2015	reintro_above	2015-08-18	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_448	2015	reintro_above	2015-08-18	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_457	2015	reintro_above	2015-08-26	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_458	2015	reintro_above	2015-08-26	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_459	2015	reintro_above	2015-08-26	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_460	2015	reintro_above	2015-08-26	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_461	2015	reintro_above	2015-08-26	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_462	2015	reintro_above	2015-08-26	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_463	2015	reintro_above	2015-08-26	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_465	2015	reintro_above	2015-08-26	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_466	2015	reintro_above	2015-08-26	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_467	2015	reintro_above	2015-08-26	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_468	2015	reintro_above	2015-08-26	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_469	2015	reintro_above	2015-08-26	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_470	2015	reintro_above	2015-08-26	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_471	2015	reintro_above	2015-08-26	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_472	2015	reintro_above	2015-08-26	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_473	2015	reintro_above	2015-08-26	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_474	2015	reintro_above	2015-08-26	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_475	2015	reintro_above	2015-08-26	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_476	2015	reintro_above	2015-08-26	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_477	2015	reintro_above	2015-08-26	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_478	2015	reintro_above	2015-08-26	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_479	2015	reintro_above	2015-08-26	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_483	2015	reintro_above	2015-08-26	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_484	2015	reintro_above	2015-08-26	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_485	2015	reintro_above	2015-08-26	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_486	2015	reintro_above	2015-08-26	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_487	2015	reintro_above	2015-08-26	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_488	2015	reintro_above	2015-08-26	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_489	2015	reintro_above	2015-08-26	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_490	2015	reintro_above	2015-08-31	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_491	2015	reintro_above	2015-08-31	none	NA	M	M
none	NA	NA	NA	NA	none	NA	NA	NA	NA	NS_15_OP_AD_492	2015	reintro_above	2015-08-31	none	NA	M	M
