offspring_sample_id	mother	father
OtsAC16NSNT_1463	none	none
OtsAC16NSNT_1465	none	none
OtsAC16NSNT_1470	none	none
OtsAC16NSNT_1473	none	none
OtsAC16NSNT_1474	none	none
OtsAC16NSNT_1479	none	none
OtsAC16NSNT_1480	none	none
OtsAC16NSNT_1481	none	none
OtsAC16NSNT_1482	none	none
OtsAC16NSNT_1483	none	none
OtsAC16NSNT_1486	none	none
OtsAC16NSNT_1487	none	none
OtsAC16NSNT_1491	none	none
OtsAC16NSNT_1495	none	none
OtsAC16NSNT_1498	none	none
OtsAC16NSNT_1504	none	none
OtsAC16NSNT_1508	none	none
OtsAC16NSNT_1510	none	none
OtsAC16NSNT_1515	none	none
OtsAC16NSNT_1517	none	none
OtsAC16NSNT_1518	none	none
OtsAC16NSNT_1522	none	none
OtsAC16NSNT_1526	none	NS-OP_13_0878
OtsAC16NSNT_1539	none	none
OtsAC16NSNT_1540	none	none
OtsAC16NSNT_1541	NS-OP_13_1089	none
OtsAC16NSNT_1547	none	none
OtsAC16NSNT_1549	none	none
OtsAC16NSNT_1551	none	none
OtsAC16NSNT_1554	none	none
OtsAC16NSNT_1556	none	none
OtsAC16NSNT_1557	none	none
OtsAC16NSNT_1559	none	NS_Out_13_1604
OtsAC16NSNT_1560	none	none
OtsAC16NSNT_1563	none	none
OtsAC16NSNT_1565	none	none
OtsAC16NSNT_1568	none	none
OtsAC16NSNT_1570	none	none
OtsAC16NSNT_1573	none	none
OtsAC16NSNT_1580	none	none
OtsAC16NSNT_1581	none	none
OtsAC16NSNT_1584	none	none
OtsAC16NSNT_1585	none	none
OtsAC16NSNT_1587	none	none
OtsAC16NSNT_1590	none	none
OtsAC16NSNT_1591	none	none
OtsAC16NSNT_1598	none	none
OtsAC16NSNT_1601	none	none
OtsAC16NSNT_1602	none	none
OtsAC16NSNT_1603	none	none
OtsAC16NSNT_1606	none	none
OtsAC16NSNT_1608	none	none
OtsAC16NSNT_1609	none	none
OtsAC16NSNT_1618	none	none
OtsAC16NSNT_1631	none	none
OtsAC16NSNT_1633	none	none
OtsAC16NSNT_1634	none	none
OtsAC16NSNT_1639	none	none
OtsAC16NSNT_1641	none	none
OtsAC16NSNT_1643	none	none
OtsAC16NSNT_1644	none	none
OtsAC16NSNT_1647	none	none
OtsAC16NSNT_1654	none	none
OtsAC16NSNT_1665	none	none
OtsAC16NSNT_1666	none	none
OtsAC16NSNT_1669	none	none
OtsAC16NSNT_1675	none	none
OtsAC16NSNT_1676	none	none
OtsAC16NSNT_1677	none	none
OtsAC16NSNT_1681	none	none
OtsAC16NSNT_1684	none	none
OtsAC16NSNT_1685	none	none
OtsAC16NSNT_1692	none	none
OtsAC16NSNT_1693	none	none
OtsAC16NSNT_1697	none	none
OtsAC16NSNT_1260	none	none
OtsAC16NSNT_1407	none	none
OtsAC16NSNT_1525	none	none
OtsAC16NSNT_1001	none	none
OtsAC16NSNT_1002	NS-OP_12_0014	none
OtsAC16NSNT_1006	NS-OP_13_0428	NS-OP_13_0410
OtsAC16NSNT_1007	none	none
OtsAC16NSNT_1013	none	none
OtsAC16NSNT_1019	none	none
OtsAC16NSNT_1021	NS_Out_13_1370	none
OtsAC16NSNT_1023	none	none
OtsAC16NSNT_1025	none	none
OtsAC16NSNT_1027	none	none
OtsAC16NSNT_1028	none	none
OtsAC16NSNT_1030	none	none
OtsAC16NSNT_1037	none	none
OtsAC16NSNT_1042	none	none
OtsAC16NSNT_1044	none	none
OtsAC16NSNT_1045	none	none
OtsAC16NSNT_1050	none	none
OtsAC16NSNT_1055	none	none
OtsAC16NSNT_1058	none	none
OtsAC16NSNT_1060	none	none
OtsAC16NSNT_1061	none	none
OtsAC16NSNT_1062	none	none
OtsAC16NSNT_1065	none	none
OtsAC16NSNT_1068	none	none
OtsAC16NSNT_1069	none	none
OtsAC16NSNT_1070	none	NS-OP_11_0031
OtsAC16NSNT_1132	none	none
OtsAC16NSNT_1133	none	none
OtsAC16NSNT_1134	none	none
OtsAC16NSNT_1138	none	none
OtsAC16NSNT_1139	none	none
OtsAC16NSNT_1144	none	none
OtsAC16NSNT_1145	none	none
OtsAC16NSNT_1146	none	none
OtsAC16NSNT_1147	none	none
OtsAC16NSNT_1148	none	none
OtsAC16NSNT_1149	none	NS-OP_13_0455
OtsAC16NSNT_1151	none	none
OtsAC16NSNT_1154	none	none
OtsAC16NSNT_1157	none	none
OtsAC16NSNT_1158	none	none
OtsAC16NSNT_1160	none	none
OtsAC16NSNT_1163	none	none
OtsAC16NSNT_1164	none	none
OtsAC16NSNT_1165	none	none
OtsAC16NSNT_1166	none	none
OtsAC16NSNT_1167	none	none
OtsAC16NSNT_1176	none	none
OtsAC16NSNT_1177	none	none
OtsAC16NSNT_1180	none	none
OtsAC16NSNT_1188	none	none
OtsAC16NSNT_1190	none	none
OtsAC16NSNT_1194	none	none
OtsAC16NSNT_1198	none	none
OtsAC16NSNT_1199	none	none
OtsAC16NSNT_1200	none	none
OtsAC16NSNT_1201	none	none
OtsAC16NSNT_1202	none	none
OtsAC16NSNT_1204	none	none
OtsAC16NSNT_1205	none	none
OtsAC16NSNT_1208	none	none
OtsAC16NSNT_1216	none	NS-OP_13_0122
OtsAC16NSNT_1218	none	none
OtsAC16NSNT_1223	none	none
OtsAC16NSNT_1229	none	none
OtsAC16NSNT_1233	none	none
OtsAC16NSNT_1235	none	none
OtsAC16NSNT_1238	none	none
OtsAC16NSNT_1239	none	none
OtsAC16NSNT_1243	none	none
OtsAC16NSNT_1244a	NS_Out_13_0123	none
OtsAC16NSNT_1249	none	none
OtsAC16NSNT_1253	none	none
OtsAC16NSNT_1255	none	none
OtsAC16NSNT_1256	none	none
OtsAC16NSNT_1261	none	none
OtsAC16NSNT_1265	none	none
OtsAC16NSNT_1382	none	none
OtsAC16NSNT_1388	none	none
OtsAC16NSNT_1390	none	none
OtsAC16NSNT_1397	none	none
OtsAC16NSNT_1399	NS-SS_12_0016	none
OtsAC16NSNT_1403	none	none
OtsAC16NSNT_1409	none	none
OtsAC16NSNT_1416	none	none
OtsAC16NSNT_1423	NS-OP_12_0171	none
OtsAC16NSNT_1425	none	none
OtsAC16NSNT_1429	none	none
OtsAC16NSNT_1434	none	none
OtsAC16NSNT_1438	none	none
OtsAC16NSNT_1441	none	none
OtsAC16NSNT_1443	none	none
OtsAC16NSNT_1447	none	none
OtsAC16NSNT_1452	none	none
OtsAC16NSNT_1453	none	none
OtsAC16NSNT_1456	none	none
OtsAC16NSNT_1458	none	none
OtsAC16NSNT_1461	none	none
OtsAC16NSNT_1464	none	none
OtsAC16NSNT_1467	none	none
OtsAC16NSNT_1468	none	none
OtsAC16NSNT_1471	none	none
OtsAC16NSNT_1472	none	none
OtsAC16NSNT_1477	none	none
OtsAC16NSNT_1478	NS-SS_12_0145	none
OtsAC16NSNT_1485	none	none
OtsAC16NSNT_1494	none	none
OtsAC16NSNT_1499	none	none
OtsAC16NSNT_1506	none	none
OtsAC16NSNT_1512	none	none
OtsAC16NSNT_1520	none	none
OtsAC16NSNT_1527	none	none
OtsAC16NSNT_1529	none	none
OtsAC16NSNT_1530	NS_Out_13_1370	none
OtsAC16NSNT_1532	none	none
OtsAC16NSNT_1534	none	none
OtsAC16NSNT_1536	none	none
OtsAC16NSNT_1538	none	none
OtsAC16NSNT_1545	none	none
OtsAC16NSNT_1550	none	none
OtsAC16NSNT_1552	none	none
OtsAC16NSNT_1561	none	none
OtsAC16NSNT_1562	none	none
OtsAC16NSNT_1566	none	none
OtsAC16NSNT_1575	none	none
OtsAC16NSNT_1576	none	none
OtsAC16NSNT_1577	none	none
OtsAC16NSNT_1578	NSant_11_SS_0286	none
OtsAC16NSNT_1582	none	none
OtsAC16NSNT_1583	none	none
OtsAC16NSNT_1588	none	none
OtsAC16NSNT_1589	none	none
OtsAC16NSNT_1593	none	none
OtsAC16NSNT_1594	none	none
OtsAC16NSNT_1595	NS_Out_13_1660	none
OtsAC16NSNT_1596	none	none
OtsAC16NSNT_1600	none	none
OtsAC16NSNT_1605	none	none
OtsAC16NSNT_1610	none	none
OtsAC16NSNT_1613	none	none
OtsAC16NSNT_1614	none	none
OtsAC16NSNT_1615	none	none
OtsAC16NSNT_1616	none	NS_Out_13_1354
OtsAC16NSNT_1617	none	none
OtsAC16NSNT_1619	none	none
OtsAC16NSNT_1620	none	none
OtsAC16NSNT_1621	none	NS-OP_13_1114
OtsAC16NSNT_1622	none	none
OtsAC16NSNT_1625	none	none
OtsAC16NSNT_1626	none	none
OtsAC16NSNT_1627	none	NS-OP_11_0091
OtsAC16NSNT_1629	none	none
OtsAC16NSNT_1632	none	none
OtsAC16NSNT_1635	none	none
OtsAC16NSNT_1636	none	none
OtsAC16NSNT_1637	none	NS-OP_13_0878
OtsAC16NSNT_1640	none	none
OtsAC16NSNT_1642	none	none
OtsAC16NSNT_1645	none	none
OtsAC16NSNT_1648	none	none
OtsAC16NSNT_1649	none	none
OtsAC16NSNT_1650	none	none
OtsAC16NSNT_1653	none	none
OtsAC16NSNT_1655	none	none
OtsAC16NSNT_1656	none	none
OtsAC16NSNT_1657	none	none
OtsAC16NSNT_1661	none	none
OtsAC16NSNT_1668	NSant_11_SS_0113	none
OtsAC16NSNT_1670	none	NS-OP_11_0072
OtsAC16NSNT_1671	none	none
OtsAC16NSNT_1674	none	none
OtsAC16NSNT_1680	none	none
OtsAC16NSNT_1682	none	none
OtsAC16NSNT_1683	none	none
OtsAC16NSNT_1686	none	none
OtsAC16NSNT_1687	none	none
OtsAC16NSNT_1689	none	none
OtsAC16NSNT_1690	none	none
OtsAC16NSNT_1691	none	none
OtsAC16NSNT_1698	none	none
OtsAC16NSNT_1700	none	none
OtsAC16NSNT_1701	none	none
OtsAC16NSNT_1703	NS_Out_13_1370	none
OtsAC16NSNT_1704	none	none
OtsAC16NSNT_1705	none	none
OtsAC16NSNT_1014	none	none
OtsAC16NSNT_1246	none	none
OtsAC16NSNT_1413	none	none
OtsAC16NSNT_1553	NS-OP_12_0095	none
OtsAC16NSNT_1658	none	none
OtsCC16NSNT_2032	none	none
OtsCC16NSNT_2033	none	NS-OP_13_0944
OtsCC16NSNT_2051	none	none
OtsCC16NSNT_2053	none	none
OtsCC16NSNT_2080	none	none
OtsCC16NSNT_2081	NSant_11_SS_0153	none
OtsCC16NSNT_2085	none	none
OtsCC16NSNT_2095	none	none
OtsCC16NSNT_2025	none	none
OtsCC16NSNT_2043	none	none
OtsCC16NSNT_2052	none	none
OtsCC16NSNT_2076	none	none
OtsCC16NSNT_2091	none	NS-SS_12_0029
OtsCC16NSNT_2096	none	none
OtsAC17NSNT_2696	none	none
OtsAC17NSNT_2710	none	none
OtsAC17NSNT_2712	none	none
OtsAC17NSNT_2714	none	none
OtsAC17NSNT_2719	none	none
OtsAC17NSNT_2727	none	none
OtsAC17NSNT_2729	none	none
OtsAC17NSNT_2731	none	none
OtsAC17NSNT_2734	none	none
OtsAC17NSNT_2737	none	none
OtsAC17NSNT_2739	none	none
OtsAC17NSNT_2743	none	none
OtsAC17NSNT_2756	none	none
OtsAC17NSNT_2761	none	none
OtsAC17NSNT_2763	none	none
OtsAC17NSNT_2768	none	none
OtsAC17NSNT_2779	none	none
OtsAC17NSNT_2780	none	none
OtsAC17NSNT_2781	none	none
OtsAC17NSNT_2787	none	none
OtsAC17NSNT_2803	none	none
OtsAC17NSNT_2806	none	none
OtsAC17NSNT_2816	none	none
OtsAC17NSNT_2824	none	none
OtsAC17NSNT_2826	none	none
OtsAC17NSNT_2827	none	none
OtsAC17NSNT_2841	none	none
OtsAC17NSNT_2844	none	none
OtsAC17NSNT_2858	none	none
OtsAC17NSNT_2859	none	none
OtsAC17NSNT_2871	none	none
OtsAC17NSNT_2894	none	none
OtsAC17NSNT_2895	none	none
OtsAC17NSNT_2904	none	none
OtsAC17NSNT_2915	none	none
OtsAC17NSNT_2917	none	none
OtsAC17NSNT_2921	none	none
OtsAC17NSNT_2924	none	none
OtsAC17NSNT_2926	none	none
OtsAC17NSNT_2927	none	none
OtsAC17NSNT_2930	none	none
OtsAC17NSNT_2935	none	none
OtsAC17NSNT_2939	none	none
OtsAC17NSNT_2948	none	none
OtsAC17NSNT_2954	none	none
OtsAC17NSNT_2959	none	none
OtsAC17NSNT_2962	none	none
OtsAC17NSNT_2974	none	none
OtsAC17NSNT_2978	none	none
OtsAC17NSNT_2979	none	none
OtsAC17NSNT_2986	none	none
OtsAC17NSNT_2991	none	none
OtsAC17NSNT_2994	none	none
OtsAC17NSNT_3009	none	none
OtsAC17NSNT_3011	none	none
OtsAC17NSNT_3030	none	none
OtsAC17NSNT_3031	none	none
OtsAC17NSNT_3033	none	none
OtsAC17NSNT_3053	none	none
OtsAC17NSNT_3056	none	NS-OP_13_0404
OtsAC17NSNT_3066	none	none
OtsAC17NSNT_3067	none	none
OtsAC17NSNT_3075	none	none
OtsAC17NSNT_3088	none	none
OtsAC17NSNT_3089	none	none
OtsAC17NSNT_3101	none	none
OtsAC17NSNT_3115	none	none
OtsAC17NSNT_3120	none	none
OtsAC17NSNT_3127	none	none
OtsAC17NSNT_3138	none	none
OtsAC17NSNT_3148	none	none
OtsAC17NSNT_3154	none	none
OtsAC17NSNT_3159	none	none
OtsAC17NSNT_3165	none	none
OtsAC17NSNT_3166	none	none
OtsAC17NSNT_3185	none	none
OtsAC17NSNT_3186	none	none
OtsAC17NSNT_2691	none	none
OtsAC17NSNT_2697	none	none
OtsAC17NSNT_2699	none	none
OtsAC17NSNT_2707	none	none
OtsAC17NSNT_2708	none	none
OtsAC17NSNT_2725	none	none
OtsAC17NSNT_2728	none	none
OtsAC17NSNT_2733	none	none
OtsAC17NSNT_2745	none	none
OtsAC17NSNT_2760	none	none
OtsAC17NSNT_2764	none	NS-OP_13_0273
OtsAC17NSNT_2766	none	none
OtsAC17NSNT_2775	none	none
OtsAC17NSNT_2785	none	none
OtsAC17NSNT_2790	none	none
OtsAC17NSNT_2799	none	none
OtsAC17NSNT_2810	none	none
OtsAC17NSNT_2818	none	none
OtsAC17NSNT_2819	none	NS_OP_14_0573
OtsAC17NSNT_2823	none	none
OtsAC17NSNT_2829	NS-OP_13_1154	none
OtsAC17NSNT_2834	none	none
OtsAC17NSNT_2837	NS-OP_12_0008	none
OtsAC17NSNT_2846	none	none
OtsAC17NSNT_2856	none	NS-OP_13_0736
OtsAC17NSNT_2861	none	none
OtsAC17NSNT_2864	none	none
OtsAC17NSNT_2868	none	none
OtsAC17NSNT_2870	none	none
OtsAC17NSNT_2878	none	none
OtsAC17NSNT_2887	none	none
OtsAC17NSNT_2898	none	none
OtsAC17NSNT_2900	none	none
OtsAC17NSNT_2901	none	none
OtsAC17NSNT_2912	none	none
OtsAC17NSNT_2929	none	none
OtsAC17NSNT_2940	none	none
OtsAC17NSNT_2944	none	none
OtsAC17NSNT_2945	none	none
OtsAC17NSNT_2950	none	none
OtsAC17NSNT_2953	none	none
OtsAC17NSNT_2957	none	none
OtsAC17NSNT_2964	none	none
OtsAC17NSNT_2970	none	NS-OP_13_0404
OtsAC17NSNT_2980	none	none
OtsAC17NSNT_2982	none	none
OtsAC17NSNT_2990	none	none
OtsAC17NSNT_2993	none	none
OtsAC17NSNT_2995	none	none
OtsAC17NSNT_2996	none	none
OtsAC17NSNT_2997	none	none
OtsAC17NSNT_3002	none	none
OtsAC17NSNT_3004	none	none
OtsAC17NSNT_3005	none	none
OtsAC17NSNT_3007	none	none
OtsAC17NSNT_3012	none	none
OtsAC17NSNT_3014	none	none
OtsAC17NSNT_3017	none	none
OtsAC17NSNT_3018	none	none
OtsAC17NSNT_3028	none	none
OtsAC17NSNT_3042	none	none
OtsAC17NSNT_3045	none	none
OtsAC17NSNT_3047	none	none
OtsAC17NSNT_3052	none	none
OtsAC17NSNT_3054	none	none
OtsAC17NSNT_3062	none	none
OtsAC17NSNT_3068	none	NS-OP_13_0782
OtsAC17NSNT_3073	none	none
OtsAC17NSNT_3078	NS_OP_14_0417	none
OtsAC17NSNT_3079	NS_OP_14_0261	none
OtsAC17NSNT_3083	none	none
OtsAC17NSNT_3085	none	none
OtsAC17NSNT_3090	none	none
OtsAC17NSNT_3092	none	none
OtsAC17NSNT_3094	none	none
OtsAC17NSNT_3095	none	none
OtsAC17NSNT_3096	none	none
OtsAC17NSNT_3099	none	none
OtsAC17NSNT_3100	none	none
OtsAC17NSNT_3104	none	none
OtsAC17NSNT_3106	none	none
OtsAC17NSNT_3113	none	none
OtsAC17NSNT_3114	NS-SS_12_0045	none
OtsAC17NSNT_3117	none	NS-SS_12_0230
OtsAC17NSNT_3132	none	none
OtsAC17NSNT_3143	none	none
OtsAC17NSNT_3147	none	none
OtsAC17NSNT_3157	none	none
OtsAC17NSNT_3171	none	none
OtsAC17NSNT_3176	none	none
OtsAC17NSNT_3183	none	none
OtsAC17NSNT_3187	none	none
OtsAC17NSNT_3188	none	none
OtsCC17NSNT_0513	none	none
OtsCC17NSNT_0542	none	none
OtsCC17NSNT_0543	none	none
OtsCC17NSNT_0551	none	none
OtsCC17NSNT_0500	none	none
OtsCC17NSNT_0535	none	none
OtsCC17NSNT_0537	none	none
OtsCC17NSNT_0544	none	NS_Out_13_1346
OtsAC18NSNT_0019	none	none
OtsAC18NSNT_0020	none	none
OtsAC18NSNT_0060	none	none
OtsAC18NSNT_0068	none	OtsAC15NSNT_1095
OtsAC18NSNT_0089	none	none
OtsAC18NSNT_0103	none	none
OtsAC18NSNT_0116	none	none
OtsAC18NSNT_0149	none	none
OtsAC18NSNT_0151	none	none
OtsAC18NSNT_0166	none	none
OtsAC18NSNT_0193	none	none
OtsAC18NSNT_0200	none	none
OtsAC18NSNT_0202	none	none
OtsAC18NSNT_0203	none	none
OtsAC18NSNT_0224	none	none
OtsAC18NSNT_0235	none	none
OtsAC18NSNT_0249	none	NS_15_OP_AD_667
OtsAC18NSNT_0008	none	none
OtsAC18NSNT_0013	OtsAC15NSNT_1670	none
OtsAC18NSNT_0014	none	none
OtsAC18NSNT_0023	none	none
OtsAC18NSNT_0025	none	none
OtsAC18NSNT_0026	none	none
OtsAC18NSNT_0028	none	none
OtsAC18NSNT_0029	none	none
OtsAC18NSNT_0030	none	none
OtsAC18NSNT_0038	none	none
OtsAC18NSNT_0045	none	none
OtsAC18NSNT_0048	none	none
OtsAC18NSNT_0049	none	none
OtsAC18NSNT_0051	none	none
OtsAC18NSNT_0052	none	none
OtsAC18NSNT_0053	none	none
OtsAC18NSNT_0055	none	none
OtsAC18NSNT_0059	none	none
OtsAC18NSNT_0066	none	none
OtsAC18NSNT_0074	none	none
OtsAC18NSNT_0078	none	none
OtsAC18NSNT_0080	none	none
OtsAC18NSNT_0081	none	none
OtsAC18NSNT_0084	none	none
OtsAC18NSNT_0087	none	none
OtsAC18NSNT_0091	none	none
OtsAC18NSNT_0099	NS_OP_14_0146	none
OtsAC18NSNT_0100	none	none
OtsAC18NSNT_0101	none	none
OtsAC18NSNT_0104	OtsAC15NSNT_1924	none
OtsAC18NSNT_0111	none	none
OtsAC18NSNT_0115	none	NS_15_OP_BD_037
OtsAC18NSNT_0121	none	none
OtsAC18NSNT_0131	none	none
OtsAC18NSNT_0148	none	none
OtsAC18NSNT_0153	none	none
OtsAC18NSNT_0156	none	none
OtsAC18NSNT_0160	none	none
OtsAC18NSNT_0168	none	none
OtsAC18NSNT_0170	none	none
OtsAC18NSNT_0175	none	none
OtsAC18NSNT_0177	none	none
OtsAC18NSNT_0180	none	none
OtsAC18NSNT_0187	none	none
OtsAC18NSNT_0189	none	none
OtsAC18NSNT_0195	none	none
OtsAC18NSNT_0197	none	none
OtsAC18NSNT_0207	none	none
OtsAC18NSNT_0211	OtsAC15NSNT_1189	none
OtsAC18NSNT_0214	none	none
OtsAC18NSNT_0219	none	none
OtsAC18NSNT_0237	NS-OP_13_0750	none
OtsAC18NSNT_0238	none	none
OtsAC18NSNT_0242	none	none
OtsAC18NSNT_0252	none	none
OtsAC18NSNT_0255	none	OtsAC15NSNT_1832
OtsCC18NSNT_3045	none	none
OtsAC19NSNT_0005	none	none
OtsAC19NSNT_0018	none	none
OtsAC19NSNT_0021	none	none
OtsAC19NSNT_0030	none	none
OtsAC19NSNT_0045	none	none
OtsAC19NSNT_0054	none	none
OtsAC19NSNT_0071	none	none
OtsAC19NSNT_0077	none	none
OtsAC19NSNT_0106	none	OtsAC14NSNT_1252
OtsAC19NSNT_0124	none	none
OtsAC19NSNT_0141	none	none
OtsAC19NSNT_0181	none	none
OtsAC19NSNT_0182	OtsAC15NSNT_1540	none
OtsAC19NSNT_0185	none	none
OtsAC19NSNT_0203	OtsAC16NSNT_1103	none
OtsAC19NSNT_0210	none	none
OtsAC19NSNT_0238	none	none
OtsAC19NSNT_0241	none	none
OtsAC19NSNT_0246	none	none
OtsAC19NSNT_0248	none	none
OtsAC19NSNT_0253	none	none
OtsAC19NSNT_0254	none	OtsAC16NSNT_2104
OtsAC19NSNT_0273	none	none
OtsAC19NSNT_0280	NS_OP_14_0146	none
OtsAC19NSNT_0291	OtsAC15NSNT_1898	none
OtsAC19NSNT_0306	none	none
OtsAC19NSNT_0368	none	none
OtsAC19NSNT_0373	none	none
OtsAC19NSNT_0385	none	OtsAC16NSNT_2178
OtsAC19NSNT_0387	none	none
OtsAC19NSNT_0405	none	none
OtsAC19NSNT_0413	none	none
OtsAC19NSNT_0418	none	none
OtsAC19NSNT_0442	none	none
OtsAC19NSNT_0446	none	none
OtsAC19NSNT_0452	none	none
OtsAC19NSNT_0453	none	none
OtsAC19NSNT_0515	none	none
OtsAC19NSNT_0521	none	none
OtsAC19NSNT_0532	OtsAC15NSNT_1430	none
OtsAC19NSNT_0583	none	none
OtsAC19NSNT_0589	none	none
OtsAC19NSNT_0609	none	none
OtsAC19NSNT_0614	none	none
OtsAC19NSNT_0617	none	none
OtsAC19NSNT_0619	none	none
OtsAC19NSNT_0638	none	none
OtsAC19NSNT_0643	none	none
OtsAC19NSNT_0651	none	none
OtsAC19NSNT_0684	none	none
OtsAC19NSNT_0685	none	none
OtsAC19NSNT_0689	none	none
OtsAC19NSNT_0692	none	none
OtsAC19NSNT_0718	none	OtsAC14NSNT_1155
OtsAC19NSNT_0732	none	none
OtsAC19NSNT_0756	none	none
OtsAC19NSNT_0780	none	none
OtsAC19NSNT_0781	none	none
OtsAC19NSNT_0783	none	none
OtsAC19NSNT_0788	none	none
OtsAC19NSNT_0793	none	none
OtsAC19NSNT_0799	none	none
OtsAC19NSNT_0801	none	none
OtsAC19NSNT_0807	none	NS_15_OP_BD_093
OtsAC19NSNT_0810	none	none
OtsAC19NSNT_0811	none	none
OtsAC19NSNT_0812	none	none
OtsAC19NSNT_0820	none	none
OtsAC19NSNT_0041	none	none
OtsAC19NSNT_0068	none	none
OtsAC19NSNT_0116	none	none
OtsAC19NSNT_0162	none	none
OtsAC19NSNT_0186	none	none
OtsAC19NSNT_0189	none	none
OtsAC19NSNT_0198	none	none
OtsAC19NSNT_0200	none	none
OtsAC19NSNT_0230	none	OtsAC16NSNT_2223
OtsAC19NSNT_0252	OtsAC16NSNT_1777	none
OtsAC19NSNT_0257	none	none
OtsAC19NSNT_0262	none	OtsAC15NSNT_1968
OtsAC19NSNT_0269	none	none
OtsAC19NSNT_0301	none	none
OtsAC19NSNT_0330	none	none
OtsAC19NSNT_0339	none	none
OtsAC19NSNT_0376	none	none
OtsAC19NSNT_0395	none	none
OtsAC19NSNT_0399	none	none
OtsAC19NSNT_0408	none	none
OtsAC19NSNT_0419	none	none
OtsAC19NSNT_0423	none	none
OtsAC19NSNT_0426	none	none
OtsAC19NSNT_0459	none	none
OtsAC19NSNT_0464	none	none
OtsAC19NSNT_0465	none	none
OtsAC19NSNT_0471	none	none
OtsAC19NSNT_0477	none	none
OtsAC19NSNT_0504	none	none
OtsAC19NSNT_0509	none	none
OtsAC19NSNT_0510	none	none
OtsAC19NSNT_0525	none	none
OtsAC19NSNT_0533	none	none
OtsAC19NSNT_0536	none	none
OtsAC19NSNT_0552	none	none
OtsAC19NSNT_0557	none	none
OtsAC19NSNT_0558	none	none
OtsAC19NSNT_0563	none	none
OtsAC19NSNT_0598	none	none
OtsAC19NSNT_0600	none	none
OtsAC19NSNT_0603	none	none
OtsAC19NSNT_0611	none	none
OtsAC19NSNT_0612	none	none
OtsAC19NSNT_0615	none	none
OtsAC19NSNT_0616	none	none
OtsAC19NSNT_0632	none	OtsAC14NSNT_1749
OtsAC19NSNT_0636	none	none
OtsAC19NSNT_0637	none	none
OtsAC19NSNT_0654	none	none
OtsAC19NSNT_0658	none	none
OtsAC19NSNT_0660	none	none
OtsAC19NSNT_0681	none	none
OtsAC19NSNT_0690	none	none
OtsAC19NSNT_0691	none	none
OtsAC19NSNT_0693	none	none
OtsAC19NSNT_0695	none	none
OtsAC19NSNT_0703	none	none
OtsAC19NSNT_0715	none	none
OtsAC19NSNT_0717	none	none
OtsAC19NSNT_0721	none	none
OtsAC19NSNT_0723	none	none
OtsAC19NSNT_0727	none	OtsAC16NSNT_2601
OtsAC19NSNT_0728	none	none
OtsAC19NSNT_0739	none	none
OtsAC19NSNT_0741	none	none
OtsAC19NSNT_0744	none	OtsCC16NSNT_2052
OtsAC19NSNT_0745	none	none
OtsAC19NSNT_0750	none	none
OtsAC19NSNT_0752	none	none
OtsAC19NSNT_0754	none	none
OtsAC19NSNT_0757	none	none
OtsAC19NSNT_0758	none	none
OtsAC19NSNT_0759	none	none
OtsAC19NSNT_0761	none	none
OtsAC19NSNT_0768	none	none
OtsAC19NSNT_0770	none	none
OtsAC19NSNT_0786	none	none
OtsAC19NSNT_0787	none	none
OtsAC19NSNT_0789	none	none
OtsAC19NSNT_0791	none	none
OtsAC19NSNT_0794	none	none
OtsAC19NSNT_0798	none	none
OtsAC19NSNT_0814	none	none
OtsAC19NSNT_0821	OtsAC16NSNT_1426	none
OtsAC19NSNT_0825	none	none
OtsAC19NSNT_0826	none	none
OtsAC19NSNT_0832	none	none
OtsCC19NSNT_1451	none	none
OtsCC19NSNT_2152	none	none
OtsCC19NSNT_1386	OtsAC15NSNT_1831	none
AC20NSNT_0012	none	OtsAC15NSNT_1212
AC20NSNT_0040	none	none
AC20NSNT_0041	none	none
AC20NSNT_0043	OtsAC16NSNT_1082	none
AC20NSNT_0051	none	none
AC20NSNT_0052	none	none
AC20NSNT_0064	none	none
AC20NSNT_0069	none	none
AC20NSNT_0085	none	OtsAC16NSNT_2137
AC20NSNT_0087	none	none
AC20NSNT_0129	none	none
AC20NSNT_0146	none	none
AC20NSNT_0162	none	OtsAC15NSNT_1956
AC20NSNT_0164	none	none
AC20NSNT_0175	none	none
AC20NSNT_0182	none	OtsAC15NSNT_1425
AC20NSNT_0184	none	none
AC20NSNT_0217	none	none
AC20NSNT_0223	none	none
AC20NSNT_0250	none	none
AC20NSNT_0266	none	none
AC20NSNT_0271	none	none
AC20NSNT_0315	none	none
AC20NSNT_0317	none	none
AC20NSNT_0340	none	none
AC20NSNT_0357	OtsAC16NSNT_2683	none
AC20NSNT_0358	none	none
OtsAC20NSNT_0393	none	none
OtsAC20NSNT_0398	none	none
OtsAC20NSNT_0399	none	none
OtsAC20NSNT_0408	none	none
OtsAC20NSNT_0448	none	none
OtsAC20NSNT_0460	none	none
OtsAC20NSNT_0468	none	OtsAC15NSNT_1995
OtsAC20NSNT_0498	none	none
OtsAC20NSNT_0504	none	none
OtsAC20NSNT_0516	none	none
OtsAC20NSNT_0535	none	none
OtsAC20NSNT_0543	none	none
OtsAC20NSNT_0565	none	none
OtsAC20NSNT_0586	none	none
OtsAC20NSNT_0605	none	none
OtsAC20NSNT_0609	none	none
OtsAC20NSNT_0620	none	none
OtsAC20NSNT_0643	none	none
OtsAC20NSNT_0654	none	none
